operator_id,inbound_calls,outbound_calls,missed_inbound_calls,answered_inbound_calls,avg_call_duration,avg_total_call_duration,avg_wait_time,inbound_attempts,pct_missed_calls,total_calls_handled,low_outbound_activity
910540,154,0,1,153,504.6034482758621,559.948275862069,55.3448275862069,154,0.006493506493506494,154,False
910594,0,28,0,0,40.5,286.5,,0,,28,True
910902,0,15,0,0,719.25,743.875,,0,,15,True
910926,0,25,0,0,1446.4285714285713,1491.2857142857142,,0,,25,True
910958,13,0,0,13,79.2,150.1,70.9,13,0.0,13,False
911102,27,0,3,24,58.15,99.25,41.1,27,0.1111111111111111,27,False
911104,1,0,0,1,137.0,150.0,13.0,1,0.0,1,False
911136,211,0,1,210,597.304347826087,689.2608695652174,91.95652173913044,211,0.004739336492890996,211,False
911138,289,0,3,286,667.0,768.6071428571429,101.60714285714286,289,0.010380622837370242,289,False
911140,70,0,2,68,266.54545454545456,322.3030303030303,55.75757575757576,70,0.02857142857142857,70,False
911142,20,0,2,18,51.5,117.42857142857143,65.92857142857143,20,0.1,20,False
911152,2,0,0,2,59.0,102.0,43.0,2,0.0,2,False
911214,2,0,0,2,10.5,28.5,18.0,2,0.0,2,False
911310,401,95,3,398,349.96666666666664,428.84444444444443,100.07272727272728,401,0.007481296758104738,496,True
912010,144,0,2,142,157.98076923076923,207.92307692307693,49.94230769230769,144,0.013888888888888888,144,False
912252,39,224,0,39,258.9032258064516,307.19354838709677,22.37037037037037,39,0.0,263,True
912296,173,483,3,170,429.8943089430894,493.1463414634146,42.57446808510638,173,0.017341040462427744,656,True
912684,27,0,1,26,140.5,200.375,59.875,27,0.037037037037037035,27,False
912722,153,385,0,153,211.96236559139786,244.55376344086022,20.755555555555556,153,0.0,538,True
913474,2,8,0,2,42.25,94.0,74.0,2,0.0,10,True
913780,5,0,0,5,87.33333333333333,117.0,29.666666666666668,5,0.0,5,False
913788,793,963,2,791,656.1724137931035,819.1954022988506,192.0151515151515,793,0.0025220680958385876,1756,False
913868,19,18,0,19,162.75,221.75,48.0,19,0.0,37,True
913886,2,0,1,1,19.0,32.5,13.5,2,0.5,2,False
913938,4766,408,14,4752,2497.6824324324325,2836.5337837837837,526.974025974026,4766,0.0029374737725556023,5174,True
913942,2467,440,52,2415,1622.1703703703704,1905.1185185185186,347.91764705882355,2467,0.02107823267126064,2907,True
913984,1,6,0,1,71.0,88.33333333333333,17.0,1,0.0,7,True
914036,0,18,0,0,375.0,492.3333333333333,,0,,18,True
914050,12,387,0,12,822.24,1004.96,10.2,12,0.0,399,True
914052,0,1368,0,0,288.59302325581393,556.3372093023256,,0,,1368,False
914168,1,10,0,1,197.83333333333334,253.0,11.0,1,0.0,11,True
914170,12,4,0,12,305.625,328.75,28.6,12,0.0,16,True
914172,6,0,0,6,56.5,91.0,34.5,6,0.0,6,False
914238,0,335,0,0,318.5882352941176,367.5,,0,,335,True
914240,0,46,0,0,276.5,378.875,,0,,46,True
914256,24,1,0,24,87.4375,111.0,24.533333333333335,24,0.0,25,True
914266,0,5,0,0,24.0,46.333333333333336,,0,,5,True
914272,0,1,0,0,0.0,9.0,,0,,1,True
914338,0,48,0,0,95.91666666666667,124.83333333333333,,0,,48,True
914348,0,6,0,0,338.25,347.25,,0,,6,True
914426,3,4,0,3,109.8,140.4,23.0,3,0.0,7,True
914440,30,1,1,29,182.2,210.95,30.157894736842106,30,0.03333333333333333,31,True
914626,0,1,0,0,0.0,0.0,,0,,1,True
914630,19,136,0,19,278.2708333333333,345.1666666666667,19.833333333333332,19,0.0,155,True
914636,3,15,0,3,179.8181818181818,202.54545454545453,14.0,3,0.0,18,True
914816,0,7,0,0,221.71428571428572,241.57142857142858,,0,,7,True
914842,6,0,0,6,289.6666666666667,308.5,18.833333333333332,6,0.0,6,False
914848,2,15,0,2,137.71428571428572,184.28571428571428,18.5,2,0.0,17,True
914870,5,4,0,5,45.833333333333336,65.16666666666667,21.0,5,0.0,9,True
915358,0,253,0,0,139.640625,167.625,,0,,253,True
915360,0,271,0,0,251.02597402597402,275.4805194805195,,0,,271,True
915504,0,33,0,0,686.0,795.5714285714286,,0,,33,True
915556,185,2110,3,182,954.1827411167512,1233.7106598984772,19.9672131147541,185,0.016216216216216217,2295,False
915558,0,161,0,0,505.76,589.52,,0,,161,True
915614,2,62,0,2,82.94444444444444,127.38888888888889,56.0,2,0.0,64,True
915958,11,19,0,11,312.06666666666666,346.06666666666666,37.166666666666664,11,0.0,30,True
916424,404,141,3,401,544.5394736842105,619.0394736842105,118.85714285714286,404,0.007425742574257425,545,True
916596,0,30,0,0,503.6666666666667,627.3333333333334,,0,,30,True
916618,52,105,0,52,199.0,235.0701754385965,35.4,52,0.0,157,True
917234,5,1174,0,5,1075.72131147541,1404.2295081967213,13.8,5,0.0,1179,False
917252,6,12,0,6,78.83333333333333,113.25,83.0,6,0.0,18,True
917378,2,14,0,2,53.5,87.75,12.5,2,0.0,16,True
917446,0,15,0,0,87.66666666666667,128.0,,0,,15,True
917680,2,43,0,2,50.333333333333336,95.4,100.0,2,0.0,45,True
917682,0,7,0,0,7.5,32.0,,0,,7,True
917846,3,32,0,3,303.3333333333333,325.8333333333333,12.5,3,0.0,35,True
917850,166,162,1,165,187.65040650406505,220.260162601626,58.645833333333336,166,0.006024096385542169,328,True
917852,375,1017,1,374,678.0,811.265306122449,151.7872340425532,375,0.0026666666666666666,1392,False
917856,3,74,0,3,291.59375,309.90625,16.5,3,0.0,77,True
917858,1,2,0,1,76.5,89.5,14.0,1,0.0,3,True
917876,8,2,0,8,45.111111111111114,59.111111111111114,15.428571428571429,8,0.0,10,True
917890,0,1,0,0,647.0,660.0,,0,,1,True
918390,0,246,0,0,1639.138888888889,1692.611111111111,,0,,246,True
918436,34,728,1,33,788.3913043478261,1015.0,31.6,34,0.029411764705882353,762,False
918452,0,313,0,0,274.10526315789474,304.2,,0,,313,True
918888,8,3,1,7,13.818181818181818,24.181818181818183,9.375,8,0.125,11,True
918956,2,17,0,2,52.2,90.8,34.5,2,0.0,19,True
918958,1,8,0,1,10.5,40.75,37.0,1,0.0,9,True
918978,744,1239,4,740,1192.0827067669172,1420.8947368421052,166.9318181818182,744,0.005376344086021506,1983,False
918986,566,1397,0,566,1085.6076923076923,1343.9846153846154,137.125,566,0.0,1963,False
918988,1,1,0,1,8.0,14.5,13.0,1,0.0,2,True
919126,0,291,0,0,371.7,645.75,,0,,291,True
919128,0,388,0,0,42.888888888888886,498.3333333333333,,0,,388,True
919162,0,2757,0,0,4059.0,5966.967741935484,,0,,2757,False
919164,648,10,3,645,1716.3636363636363,1905.3181818181818,287.35714285714283,648,0.004629629629629629,658,True
919166,993,20,6,987,2454.625,2700.0416666666665,401.7142857142857,993,0.006042296072507553,1013,True
919188,0,831,0,0,3927.1666666666665,5452.166666666667,,0,,831,False
919190,2,83,0,2,470.4,741.0,11.0,2,0.0,85,True
919192,0,2158,0,0,3948.5,5294.46875,,0,,2158,False
919194,0,1295,0,0,3523.8823529411766,4353.970588235294,,0,,1295,False
919196,0,2713,0,0,4069.970588235294,5750.35294117647,,0,,2713,False
919198,0,1066,0,0,1877.7619047619048,2893.7619047619046,,0,,1066,False
919200,0,1242,0,0,3051.153846153846,4083.653846153846,,0,,1242,False
919202,0,2433,0,0,3979.222222222222,5416.027777777777,,0,,2433,False
919204,1167,9,9,1158,3925.7916666666665,4319.833333333333,550.9411764705883,1167,0.007712082262210797,1176,True
919206,926,1,9,917,1638.15,2007.6,388.05263157894734,926,0.009719222462203024,927,True
919214,18,1,0,18,250.9090909090909,298.45454545454544,51.1,18,0.0,19,True
919218,21,287,1,20,445.9347826086956,570.7173913043479,28.3,21,0.047619047619047616,308,True
919302,0,2312,0,0,6706.878787878788,8516.515151515152,,0,,2312,False
919306,0,1504,0,0,3964.04,5329.84,,0,,1504,False
919310,0,2077,0,0,1468.7906976744187,2553.5581395348836,,0,,2077,False
919314,0,2416,0,0,2714.4285714285716,4655.892857142857,,0,,2416,False
919318,0,1813,0,0,1040.1,2222.3333333333335,,0,,1813,False
919362,0,2326,0,0,4357.357142857143,6324.642857142857,,0,,2326,False
919364,0,4820,0,0,2397.756097560976,5202.1463414634145,,0,,4820,False
919370,0,1324,0,0,3296.3333333333335,4504.916666666667,,0,,1324,False
919372,0,1563,0,0,1351.0384615384614,2807.653846153846,,0,,1563,False
919374,0,2021,0,0,2235.6428571428573,4010.6785714285716,,0,,2021,False
919376,0,1284,0,0,3105.913043478261,4254.608695652174,,0,,1284,False
919378,0,1114,0,0,2213.125,3633.0,,0,,1114,False
919382,0,1629,0,0,1254.0434782608695,2559.6521739130435,,0,,1629,False
919390,0,721,0,0,954.0714285714286,1858.5714285714287,,0,,721,False
919418,0,2,0,0,0.0,10.0,,0,,2,True
919456,0,1147,0,0,1850.5833333333333,2817.6666666666665,,0,,1147,False
919464,0,1289,0,0,2355.4,3386.92,,0,,1289,False
919476,0,1871,0,0,2361.464285714286,3799.25,,0,,1871,False
919482,0,1392,0,0,3671.6363636363635,4985.909090909091,,0,,1392,False
919490,0,1668,0,0,2820.96,4148.64,,0,,1668,False
919504,0,1971,0,0,3390.5416666666665,5261.333333333333,,0,,1971,False
919536,2,8,0,2,62.57142857142857,77.57142857142857,9.0,2,0.0,10,True
919552,1089,63,1,1088,1336.2075471698113,1692.5377358490566,561.7575757575758,1089,0.0009182736455463728,1152,True
919554,1182,11,11,1171,1380.654761904762,1837.297619047619,503.1578947368421,1182,0.009306260575296108,1193,True
919790,1578,23,0,1578,1430.581081081081,2148.527027027027,866.8032786885246,1578,0.0,1601,True
919792,750,68,1,749,696.6947368421053,943.3684210526316,397.2280701754386,750,0.0013333333333333333,818,True
919794,1136,21,1,1135,2141.4761904761904,2914.8809523809523,1007.375,1136,0.0008802816901408451,1157,True
919896,5,0,1,4,120.75,138.25,17.5,5,0.2,5,False
919906,0,1497,0,0,2737.029411764706,3770.676470588235,,0,,1497,False
919910,0,327,0,0,918.375,1187.0,,0,,327,True
919956,12,0,0,12,17.416666666666668,28.166666666666668,10.75,12,0.0,12,False
919958,2,0,0,2,38.0,73.0,35.0,2,0.0,2,False
919994,20,0,0,20,154.66666666666666,224.16666666666666,69.5,20,0.0,20,False
920146,0,84,0,0,164.05882352941177,188.6764705882353,,0,,84,True
920414,0,1266,0,0,3569.4,4833.75,,0,,1266,False
920416,0,1576,0,0,996.2222222222222,1821.5925925925926,,0,,1576,False
920666,178,264,1,177,621.94,676.85,39.707317073170735,178,0.0056179775280898875,442,True
920706,68,140,6,62,253.27142857142857,301.45714285714286,60.22222222222222,68,0.08823529411764706,208,True
920720,114,200,0,114,309.87368421052633,358.0210526315789,50.714285714285715,114,0.0,314,True
920726,58,52,1,57,174.08,204.08,38.45454545454545,58,0.017241379310344827,110,True
920728,201,99,4,197,445.6027397260274,505.86301369863014,87.97297297297297,201,0.01990049751243781,300,True
920732,116,157,0,116,507.51612903225805,579.5806451612904,68.83333333333333,116,0.0,273,True
920838,65,172,0,65,343.06849315068496,391.32876712328766,31.666666666666668,65,0.0,237,True
920852,192,277,2,190,340.3762376237624,398.16831683168317,52.075,192,0.010416666666666666,469,True
920874,33,0,0,33,234.68421052631578,282.7368421052632,48.05263157894737,33,0.0,33,False
920902,48,17,1,47,152.24242424242425,224.57575757575756,88.58333333333333,48,0.020833333333333332,65,True
920928,0,15,0,0,23.333333333333332,52.666666666666664,,0,,15,True
920930,1,0,0,1,21.0,83.0,62.0,1,0.0,1,False
920982,51,0,0,51,258.51851851851853,306.74074074074076,48.22222222222222,51,0.0,51,False
921062,113,6,0,113,292.35135135135135,327.2432432432432,36.85294117647059,113,0.0,119,True
921102,13,15,0,13,91.78947368421052,109.10526315789474,29.333333333333332,13,0.0,28,True
921104,6,9,0,6,89.85714285714286,116.85714285714286,30.75,6,0.0,15,True
921116,0,102,0,0,179.2,210.5,,0,,102,True
921306,398,542,4,394,438.5079365079365,603.547619047619,179.08510638297872,398,0.010050251256281407,940,True
921316,0,80,0,0,90.29729729729729,106.16216216216216,,0,,80,True
921318,2323,2560,6,2317,1938.158940397351,2414.026490066225,615.4181818181818,2323,0.002582866982350409,4883,False
921320,79,269,1,78,228.55,360.78333333333336,85.76190476190476,79,0.012658227848101266,348,True
921574,0,1506,0,0,3759.818181818182,5297.818181818182,,0,,1506,False
921584,0,1266,0,0,664.5185185185185,1586.5185185185185,,0,,1266,False
921592,0,1602,0,0,2038.25,3533.25,,0,,1602,False
921594,0,1078,0,0,2918.277777777778,4146.444444444444,,0,,1078,False
921596,0,1270,0,0,2947.9545454545455,4202.681818181818,,0,,1270,False
921814,42,43,4,38,189.54545454545453,215.63636363636363,56.6,42,0.09523809523809523,85,True
921818,1808,2106,10,1798,1009.0253807106599,1282.3147208121827,271.4428571428571,1808,0.0055309734513274336,3914,False
922114,1,11,0,1,145.71428571428572,166.28571428571428,61.0,1,0.0,12,True
922142,0,733,0,0,362.3269230769231,528.5192307692307,,0,,733,False
922154,2,0,0,2,50.0,59.0,9.0,2,0.0,2,False
922356,18,0,0,18,332.22222222222223,384.6666666666667,52.44444444444444,18,0.0,18,False
922428,27,204,0,27,423.6029411764706,469.45588235294116,14.25,27,0.0,231,True
922474,63,211,0,63,328.57142857142856,370.74603174603175,31.6875,63,0.0,274,True
922476,0,196,0,0,586.0714285714286,641.6904761904761,,0,,196,True
922486,1,5,0,1,55.0,59.0,8.0,1,0.0,6,True
922698,4,12,0,4,23.571428571428573,33.714285714285715,21.5,4,0.0,16,True
922710,0,1590,0,0,2329.125,3696.2083333333335,,0,,1590,False
923250,0,148,0,0,2435.2631578947367,2544.0,,0,,148,True
923254,1,9,0,1,676.25,715.0,45.0,1,0.0,10,True
923526,901,1832,2,899,629.2295081967213,844.327868852459,111.11111111111111,901,0.0022197558268590455,2733,False
923528,119,638,2,117,207.0873015873016,320.984126984127,59.9375,119,0.01680672268907563,757,False
923646,1,0,0,1,14.0,33.0,19.0,1,0.0,1,False
923666,0,1805,0,0,3702.212121212121,4791.666666666667,,0,,1805,False
923744,1,0,0,1,55.0,60.0,5.0,1,0.0,1,False
923944,41,0,0,41,75.28571428571429,92.5,17.214285714285715,41,0.0,41,False
924356,0,262,0,0,215.23880597014926,256.3880597014925,,0,,262,True
924370,0,14,0,0,84.54545454545455,92.0909090909091,,0,,14,True
924544,104,13,0,104,271.77272727272725,289.75,20.176470588235293,104,0.0,117,True
924546,44,71,1,43,428.44444444444446,455.1666666666667,30.47826086956522,44,0.022727272727272728,115,True
924572,0,1,0,0,0.0,1.0,,0,,1,True
924614,6,16,0,6,38.833333333333336,47.666666666666664,9.25,6,0.0,22,True
924662,1,0,0,1,28.0,48.0,20.0,1,0.0,1,False
924928,30,49,1,29,184.88372093023256,224.2093023255814,65.2,30,0.03333333333333333,79,True
924930,21,224,1,20,275.29761904761904,333.4761904761905,35.38461538461539,21,0.047619047619047616,245,True
924932,3,28,0,3,114.34782608695652,134.1304347826087,18.0,3,0.0,31,True
924934,5,569,0,5,379.0792079207921,482.4257425742574,64.0,5,0.0,574,False
924936,8,0,2,6,80.33333333333333,106.0,25.666666666666668,8,0.25,8,False
924940,8,193,0,8,237.20289855072463,282.6376811594203,27.333333333333332,8,0.0,201,True
924946,7,41,0,7,321.24,357.08,43.0,7,0.0,48,True
924948,15,238,1,14,238.0989010989011,295.42857142857144,22.666666666666668,15,0.06666666666666667,253,True
924950,25,287,0,25,305.9158878504673,358.803738317757,34.705882352941174,25,0.0,312,True
924952,22,90,0,22,155.1578947368421,188.40350877192984,42.45454545454545,22,0.0,112,True
924954,19,118,1,18,220.77586206896552,262.58620689655174,46.46153846153846,19,0.05263157894736842,137,True
924956,32,62,0,32,167.2391304347826,204.17391304347825,32.73684210526316,32,0.0,94,True
924958,29,215,0,29,189.69072164948454,227.0721649484536,22.0,29,0.0,244,True
924960,54,230,1,53,163.67164179104478,199.78358208955223,38.064516129032256,54,0.018518518518518517,284,True
925104,873,1183,0,873,711.2874251497007,876.7425149700599,112.12068965517241,873,0.0,2056,False
925106,21,0,0,21,68.93333333333334,106.66666666666667,37.733333333333334,21,0.0,21,False
925134,0,44,0,0,1847.5,2282.5,,0,,44,True
925808,11,0,0,11,76.77777777777777,100.0,23.22222222222222,11,0.0,11,False
925826,157,510,1,156,580.2727272727273,673.3818181818182,29.45945945945946,157,0.006369426751592357,667,True
925828,160,429,0,160,568.91,652.23,29.41176470588235,160,0.0,589,True
925922,418,19603,10,408,11353.17808219178,17158.205479452055,104.14814814814815,418,0.023923444976076555,20021,False
926184,36,31,0,36,254.88888888888889,283.22222222222223,25.8,36,0.0,67,True
926214,3,0,0,3,277.0,304.0,27.0,3,0.0,3,False
926312,10,130,0,10,332.86538461538464,409.78846153846155,15.0,10,0.0,140,True
926486,14,2280,0,14,1970.7142857142858,2493.0102040816328,10.727272727272727,14,0.0,2294,False
926490,11,133,1,10,340.4313725490196,387.7647058823529,27.333333333333332,11,0.09090909090909091,144,True
926872,24,7,3,21,124.36842105263158,129.52631578947367,1.4615384615384615,24,0.125,31,True
927070,32,0,0,32,250.95,321.7,70.75,32,0.0,32,False
927142,4,3,0,4,339.85714285714283,345.14285714285717,3.75,4,0.0,7,True
927908,5,0,0,5,299.3333333333333,303.6666666666667,4.333333333333333,5,0.0,5,False
927910,23,0,1,22,261.6666666666667,268.22222222222223,6.555555555555555,23,0.043478260869565216,23,False
927912,17,0,1,16,317.5,323.25,5.75,17,0.058823529411764705,17,False
927916,134,426,0,134,587.15,713.9333333333333,15.277777777777779,134,0.0,560,True
928022,4,0,0,4,74.0,105.0,31.0,4,0.0,4,False
928092,5,0,0,5,57.666666666666664,136.33333333333334,78.66666666666667,5,0.0,5,False
928142,7,0,0,7,24.285714285714285,38.0,13.714285714285714,7,0.0,7,False
928202,25,0,0,25,429.92857142857144,456.42857142857144,26.5,25,0.0,25,False
928228,0,47,0,0,779.0,954.25,,0,,47,True
928282,0,2,0,0,0.0,8.0,,0,,2,True
928284,0,2,0,0,0.0,11.0,,0,,2,True
928312,18,1851,0,18,575.0618556701031,807.1649484536083,18.642857142857142,18,0.0,1869,False
928382,9,9,1,8,19.2,32.666666666666664,3.857142857142857,9,0.1111111111111111,18,True
928404,5,0,0,5,95.33333333333333,121.0,25.666666666666668,5,0.0,5,False
928518,0,312,0,0,2024.1666666666667,3200.8333333333335,,0,,312,True
928886,53,681,1,52,2414.7978723404253,2577.531914893617,18.16,53,0.018867924528301886,734,False
928888,314,553,1,313,617.2616822429907,760.3271028037383,72.11428571428571,314,0.0031847133757961785,867,False
928926,1,15,0,1,59.0,90.66666666666667,5.0,1,0.0,16,True
929228,1,87,0,1,163.36363636363637,200.6969696969697,24.0,1,0.0,88,True
929332,36,0,0,36,641.0,674.5,33.5,36,0.0,36,False
929340,8,0,0,8,236.0,294.1666666666667,58.166666666666664,8,0.0,8,False
929424,1266,3963,5,1261,1157.1023622047244,1658.6771653543308,33.87755102040816,1266,0.0039494470774091624,5229,False
929426,0,11189,0,0,4308.080645161291,7646.870967741936,,0,,11189,False
929428,0,23754,0,0,4263.3538461538465,9741.476923076923,,0,,23754,False
929542,0,2,0,0,6.0,15.0,,0,,2,True
929544,0,66,0,0,344.0769230769231,392.3076923076923,,0,,66,True
929622,12,4,0,12,149.8181818181818,166.1818181818182,20.25,12,0.0,16,True
929626,35,20,0,35,163.93333333333334,184.73333333333332,24.333333333333332,35,0.0,55,True
929876,36,78,1,35,210.9344262295082,245.44262295081967,25.894736842105264,36,0.027777777777777776,114,True
929884,31,25,0,31,159.44,209.8,44.54545454545455,31,0.0,56,True
930020,85,555,5,80,1952.4444444444443,2081.686868686869,24.24137931034483,85,0.058823529411764705,640,False
930186,5,53,0,5,366.57894736842104,423.89473684210526,6.75,5,0.0,58,True
930242,4,0,1,3,74.25,91.5,17.25,4,0.25,4,False
930264,4,0,0,4,133.0,146.0,13.0,4,0.0,4,False
930326,10,1,0,10,156.66666666666666,171.33333333333334,14.625,10,0.0,11,True
930510,2,2,0,2,161.25,176.75,22.0,2,0.0,4,True
930524,0,28,0,0,1147.0,1203.875,,0,,28,True
930582,1,0,0,1,62.0,78.0,16.0,1,0.0,1,False
930586,0,224,0,0,566.8039215686274,655.4705882352941,,0,,224,True
930590,0,62,0,0,338.61538461538464,388.61538461538464,,0,,62,True
930594,2,53,0,2,530.0714285714286,574.25,21.0,2,0.0,55,True
930660,4,19,0,4,281.6666666666667,309.1666666666667,13.0,4,0.0,23,True
930662,0,23,0,0,134.72727272727272,165.1818181818182,,0,,23,True
930690,2,4,0,2,9.4,21.4,6.5,2,0.0,6,True
930692,0,6,0,0,58.0,63.0,,0,,6,True
930814,11,3,0,11,141.9090909090909,164.1818181818182,19.444444444444443,11,0.0,14,True
930816,4,1,0,4,115.0,128.8,12.75,4,0.0,5,True
930818,3,0,0,3,141.0,154.66666666666666,13.666666666666666,3,0.0,3,False
930820,5,1,0,5,58.5,72.33333333333333,14.2,5,0.0,6,True
930908,34,40,0,34,150.72093023255815,160.11627906976744,8.818181818181818,34,0.0,74,True
930910,1,12,0,1,174.6,182.0,5.0,1,0.0,13,True
930912,0,215,0,0,412.8333333333333,588.7777777777778,,0,,215,True
930914,0,314,0,0,177.33898305084745,278.135593220339,,0,,314,True
931458,2078,2363,12,2066,1863.3428571428572,2411.057142857143,681.9615384615385,2078,0.005774783445620789,4441,False
931914,31,0,0,31,184.72222222222223,213.05555555555554,28.333333333333332,31,0.0,31,False
932050,0,145,0,0,661.7692307692307,864.3846153846154,,0,,145,True
932088,0,12,0,0,425.6666666666667,472.3333333333333,,0,,12,True
932246,0,1,0,0,0.0,60.0,,0,,1,True
932292,6,97,0,6,233.5,289.96875,22.0,6,0.0,103,True
932304,2,44,0,2,193.89473684210526,236.26315789473685,20.0,2,0.0,46,True
932460,25,0,1,24,209.26666666666668,237.13333333333333,27.866666666666667,25,0.04,25,False
932498,1,274,0,1,735.8,1096.3333333333333,11.0,1,0.0,275,True
932500,8,1167,0,8,851.96,1212.26,24.0,8,0.0,1175,False
932502,4,755,0,4,1216.1176470588234,1636.0,15.75,4,0.0,759,False
932672,7,0,0,7,227.66666666666666,231.0,3.3333333333333335,7,0.0,7,False
932676,0,4,0,0,14.0,32.5,,0,,4,True
932750,12,17,0,12,217.23076923076923,245.69230769230768,23.0,12,0.0,29,True
932754,2,3,0,2,13.6,22.0,5.5,2,0.0,5,True
932798,98,10,1,97,299.29411764705884,330.70588235294116,36.96153846153846,98,0.01020408163265306,108,True
932836,21,305,0,21,322.27659574468083,374.3404255319149,24.545454545454547,21,0.0,326,True
932856,0,4,0,0,337.0,345.0,,0,,4,True
933070,67,782,1,66,2922.25,3771.75,72.66666666666667,67,0.014925373134328358,849,False
933244,2,84,0,2,570.2,727.6,9.0,2,0.0,86,True
933452,0,4,0,0,4.25,12.75,,0,,4,True
933804,25,0,0,25,95.07142857142857,119.78571428571429,24.714285714285715,25,0.0,25,False
933806,0,336,0,0,281.82608695652175,412.89130434782606,,0,,336,True
933810,0,107,0,0,265.29411764705884,380.5882352941176,,0,,107,True
933832,23,0,0,23,125.75,162.625,36.875,23,0.0,23,False
933986,14,10,1,13,112.14285714285714,127.5,23.0,14,0.07142857142857142,24,True
933996,4,11,0,4,30.083333333333332,45.75,25.5,4,0.0,15,True
934000,8,2,0,8,60.0,78.14285714285714,24.4,8,0.0,10,True
934074,37,0,1,36,258.94736842105266,287.05263157894734,28.105263157894736,37,0.02702702702702703,37,False
934076,11,0,1,10,30.857142857142858,75.28571428571429,44.42857142857143,11,0.09090909090909091,11,False
934098,6,0,2,4,9.0,40.8,31.8,6,0.3333333333333333,6,False
934170,8,0,0,8,123.8,140.2,16.4,8,0.0,8,False
934188,6,2,0,6,42.8,67.8,34.666666666666664,6,0.0,8,True
934424,6,0,0,6,47.8,80.6,32.8,6,0.0,6,False
934426,0,222,0,0,883.8,1946.0,,0,,222,True
934428,36,0,0,36,251.14285714285714,291.6190476190476,40.476190476190474,36,0.0,36,False
934430,28,0,1,27,206.36363636363637,241.54545454545453,35.18181818181818,28,0.03571428571428571,28,False
934432,8,0,0,8,161.16666666666666,209.0,47.833333333333336,8,0.0,8,False
934476,1,10,0,1,8.666666666666666,99.66666666666667,13.0,1,0.0,11,True
934534,127,0,2,125,223.18421052631578,285.0263157894737,61.8421052631579,127,0.015748031496062992,127,False
934608,9,0,0,9,123.85714285714286,141.0,17.142857142857142,9,0.0,9,False
935216,2,33,0,2,187.47368421052633,200.78947368421052,5.0,2,0.0,35,True
935244,2,27,0,2,500.625,567.125,38.0,2,0.0,29,True
935246,0,4,0,0,25.666666666666668,34.333333333333336,,0,,4,True
935264,4,55,0,4,748.5,862.375,14.0,4,0.0,59,True
935268,5,0,0,5,32.25,44.25,12.0,5,0.0,5,False
935348,147,169,1,146,331.6829268292683,369.9512195121951,51.63636363636363,147,0.006802721088435374,316,True
935394,1,0,0,1,130.0,137.0,7.0,1,0.0,1,False
935548,19,3,0,19,94.26666666666667,110.4,17.25,19,0.0,22,True
935870,8,0,0,8,37.857142857142854,52.57142857142857,14.714285714285714,8,0.0,8,False
935956,2,1,0,2,86.33333333333333,126.0,52.5,2,0.0,3,True
935958,35,0,1,34,291.35,330.3,38.95,35,0.02857142857142857,35,False
936110,156,0,0,156,424.5853658536585,484.2926829268293,59.707317073170735,156,0.0,156,False
936296,0,4,0,0,0.0,34.666666666666664,,0,,4,True
936324,28,95,0,28,216.11764705882354,297.29411764705884,32.666666666666664,28,0.0,123,True
936382,1,390,0,1,606.0526315789474,781.5263157894736,39.0,1,0.0,391,True
936514,81,0,1,80,261.6764705882353,306.6764705882353,45.0,81,0.012345679012345678,81,False
936984,70,0,0,70,213.21875,243.46875,30.25,70,0.0,70,False
937156,0,65,0,0,186.6315789473684,238.89473684210526,,0,,65,True
937352,0,31,0,0,213.08333333333334,252.33333333333334,,0,,31,True
937362,5,5,0,5,143.0,196.6,126.5,5,0.0,10,True
937366,3,2,0,3,71.5,114.5,80.5,3,0.0,5,True
937368,22,10,4,18,79.0,114.52941176470588,40.84615384615385,22,0.18181818181818182,32,True
937370,1,5,0,1,19.5,38.5,7.0,1,0.0,6,True
937372,0,1171,0,0,1177.5652173913043,2034.1304347826087,,0,,1171,False
937374,25,0,0,25,141.375,197.3125,55.9375,25,0.0,25,False
937422,0,36,0,0,83.92307692307692,93.76923076923077,,0,,36,True
937428,0,8,0,0,53.25,65.25,,0,,8,True
937430,0,33,0,0,50.9,78.0,,0,,33,True
937432,3,19,1,2,24.375,43.75,12.0,3,0.3333333333333333,22,True
937604,7,52,0,7,147.33333333333334,165.94444444444446,16.0,7,0.0,59,True
937650,0,91,0,0,341.1666666666667,618.3333333333334,,0,,91,True
937678,16,159,0,16,120.63492063492063,181.47619047619048,15.833333333333334,16,0.0,175,True
937708,190,648,0,190,555.8695652173913,760.4565217391304,78.1875,190,0.0,838,False
937710,0,1,0,0,0.0,15.0,,0,,1,True
937716,0,1,0,0,0.0,19.0,,0,,1,True
937720,0,1,0,0,9.0,45.0,,0,,1,True
937732,116,191,2,114,268.3614457831325,323.8192771084337,60.1764705882353,116,0.017241379310344827,307,True
937736,284,1153,2,282,559.6373626373627,904.6263736263736,109.52941176470588,284,0.007042253521126761,1437,False
937742,16,3,0,16,104.21428571428571,126.28571428571429,23.636363636363637,16,0.0,19,True
937750,57,46,1,56,272.7096774193548,328.51612903225805,53.0,57,0.017543859649122806,103,True
937752,412,1616,0,412,1242.9591836734694,1602.3979591836735,118.36842105263158,412,0.0,2028,False
937760,292,727,1,291,444.5473684210526,633.0947368421052,97.45714285714286,292,0.003424657534246575,1019,False
937762,96,196,1,95,149.70652173913044,231.02173913043478,38.78787878787879,96,0.010416666666666666,292,True
937770,0,1,0,0,0.0,37.0,,0,,1,True
