operator_id,inbound_attempts,inbound_records,total_inbound_wait_seconds,active_inbound_days,missed_inbound_calls,missed_inbound_rate,avg_inbound_wait_per_call_seconds,share_total_missed_calls,active_inbound_weeks,above_10pct_project_reference,exploratory_30plus_calls_view,outbound_calls,outbound_records,active_outbound_days,active_outbound_weeks,outbound_calls_per_active_day,total_assigned_calls,inbound_call_share,outbound_call_share
900194,55.0,36.0,1179.0,36.0,2.0,0.03636363636363636,21.436363636363637,0.0021598272138228943,14.0,False,True,43.0,26.0,21.0,9.0,2.0476190476190474,98.0,0.5612244897959183,0.4387755102040816
900352,183.0,57.0,3147.0,56.0,3.0,0.01639344262295082,17.19672131147541,0.0032397408207343412,14.0,False,True,307.0,79.0,51.0,14.0,6.019607843137255,490.0,0.373469387755102,0.6265306122448979
900354,142.0,47.0,2420.0,44.0,4.0,0.028169014084507043,17.04225352112676,0.004319654427645789,12.0,False,True,477.0,102.0,58.0,14.0,8.224137931034482,619.0,0.2294022617124394,0.7705977382875606
900458,1.0,1.0,9.0,1.0,0.0,0.0,9.0,0.0,1.0,False,False,28.0,10.0,7.0,3.0,4.0,29.0,0.034482758620689655,0.9655172413793104
900492,17.0,15.0,255.0,15.0,1.0,0.058823529411764705,15.0,0.0010799136069114472,9.0,False,False,234.0,88.0,54.0,14.0,4.333333333333333,251.0,0.06772908366533864,0.9322709163346613
900592,265.0,40.0,1794.0,40.0,0.0,0.0,6.769811320754717,0.0,12.0,False,True,109.0,41.0,27.0,8.0,4.037037037037037,374.0,0.7085561497326203,0.2914438502673797
900594,34.0,20.0,365.0,20.0,0.0,0.0,10.735294117647058,0.0,9.0,False,True,201.0,63.0,46.0,14.0,4.369565217391305,235.0,0.14468085106382977,0.8553191489361702
900614,22.0,12.0,215.0,12.0,0.0,0.0,9.772727272727273,0.0,6.0,False,False,34.0,23.0,21.0,9.0,1.619047619047619,56.0,0.39285714285714285,0.6071428571428571
900742,22.0,9.0,283.0,9.0,0.0,0.0,12.863636363636363,0.0,7.0,False,False,16.0,8.0,6.0,4.0,2.6666666666666665,38.0,0.5789473684210527,0.42105263157894735
900746,26.0,11.0,611.0,10.0,2.0,0.07692307692307693,23.5,0.0021598272138228943,5.0,False,False,49.0,19.0,12.0,3.0,4.083333333333333,75.0,0.3466666666666667,0.6533333333333333
900788,124.0,42.0,801.0,42.0,1.0,0.008064516129032258,6.459677419354839,0.0010799136069114472,12.0,False,True,92.0,38.0,26.0,9.0,3.5384615384615383,216.0,0.5740740740740741,0.42592592592592593
900790,44.0,8.0,371.0,8.0,0.0,0.0,8.431818181818182,0.0,3.0,False,True,55.0,17.0,11.0,4.0,5.0,99.0,0.4444444444444444,0.5555555555555556
900792,1.0,1.0,34.0,1.0,0.0,0.0,34.0,0.0,1.0,False,False,7.0,4.0,3.0,1.0,2.3333333333333335,8.0,0.125,0.875
900826,86.0,46.0,906.0,46.0,0.0,0.0,10.534883720930232,0.0,13.0,False,True,510.0,119.0,74.0,14.0,6.891891891891892,596.0,0.14429530201342283,0.8557046979865772
900892,329.0,87.0,2233.0,74.0,3.0,0.00911854103343465,6.787234042553192,0.0032397408207343412,14.0,False,True,933.0,159.0,76.0,14.0,12.276315789473685,1262.0,0.2606973058637084,0.7393026941362916
900894,110.0,44.0,1317.0,40.0,1.0,0.00909090909090909,11.972727272727273,0.0010799136069114472,13.0,False,True,218.0,90.0,61.0,14.0,3.5737704918032787,328.0,0.3353658536585366,0.6646341463414634
901034,13.0,10.0,159.0,10.0,0.0,0.0,12.23076923076923,0.0,5.0,False,False,12.0,7.0,7.0,6.0,1.7142857142857142,25.0,0.52,0.48
901038,5.0,4.0,114.0,4.0,0.0,0.0,22.8,0.0,4.0,False,False,33.0,22.0,16.0,8.0,2.0625,38.0,0.13157894736842105,0.868421052631579
901178,288.0,30.0,2563.0,26.0,0.0,0.0,8.899305555555555,0.0,6.0,False,True,25.0,15.0,12.0,5.0,2.0833333333333335,313.0,0.9201277955271565,0.07987220447284345
901350,92.0,32.0,2343.0,32.0,0.0,0.0,25.467391304347824,0.0,11.0,False,True,0.0,,,,,92.0,1.0,0.0
901492,30.0,24.0,725.0,24.0,0.0,0.0,24.166666666666668,0.0,13.0,False,True,3.0,3.0,3.0,3.0,1.0,33.0,0.9090909090909091,0.09090909090909091
901498,5.0,4.0,265.0,4.0,0.0,0.0,53.0,0.0,4.0,False,False,0.0,,,,,5.0,1.0,0.0
901584,104.0,42.0,609.0,42.0,0.0,0.0,5.855769230769231,0.0,13.0,False,True,172.0,78.0,54.0,13.0,3.185185185185185,276.0,0.37681159420289856,0.6231884057971014
901586,41.0,27.0,314.0,27.0,0.0,0.0,7.658536585365853,0.0,13.0,False,True,94.0,32.0,24.0,8.0,3.9166666666666665,135.0,0.3037037037037037,0.6962962962962963
901588,27.0,19.0,166.0,19.0,0.0,0.0,6.148148148148148,0.0,9.0,False,False,55.0,26.0,19.0,8.0,2.8947368421052633,82.0,0.32926829268292684,0.6707317073170732
901734,28.0,13.0,393.0,13.0,0.0,0.0,14.035714285714286,0.0,7.0,False,False,0.0,,,,,28.0,1.0,0.0
901880,1825.0,108.0,9568.0,87.0,11.0,0.006027397260273973,5.242739726027398,0.011879049676025918,13.0,False,True,2362.0,194.0,87.0,13.0,27.149425287356323,4187.0,0.43587294005254357,0.5641270599474564
901884,566.0,95.0,7676.0,85.0,1.0,0.0017667844522968198,13.56183745583039,0.0010799136069114472,13.0,False,True,2024.0,228.0,87.0,13.0,23.264367816091955,2590.0,0.21853281853281853,0.7814671814671814
901886,143.0,50.0,2711.0,47.0,0.0,0.0,18.958041958041957,0.0,11.0,False,True,1416.0,105.0,51.0,11.0,27.764705882352942,1559.0,0.09172546504169339,0.9082745349583066
901894,30.0,9.0,742.0,9.0,0.0,0.0,24.733333333333334,0.0,2.0,False,True,0.0,,,,,30.0,1.0,0.0
901992,11.0,7.0,91.0,7.0,0.0,0.0,8.272727272727273,0.0,4.0,False,False,671.0,33.0,18.0,6.0,37.27777777777778,682.0,0.016129032258064516,0.9838709677419355
901996,3.0,1.0,43.0,1.0,0.0,0.0,14.333333333333334,0.0,1.0,False,False,26.0,4.0,2.0,2.0,13.0,29.0,0.10344827586206896,0.896551724137931
902238,1.0,1.0,8.0,1.0,0.0,0.0,8.0,0.0,1.0,False,False,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5
902510,122.0,26.0,4107.0,24.0,2.0,0.01639344262295082,33.66393442622951,0.0021598272138228943,10.0,False,True,1842.0,95.0,51.0,12.0,36.11764705882353,1964.0,0.062118126272912425,0.9378818737270875
902532,239.0,34.0,4070.0,33.0,1.0,0.0041841004184100415,17.02928870292887,0.0010799136069114472,11.0,False,True,867.0,76.0,38.0,10.0,22.81578947368421,1106.0,0.21609403254972875,0.7839059674502713
902608,13.0,5.0,137.0,4.0,0.0,0.0,10.538461538461538,0.0,2.0,False,False,219.0,17.0,9.0,2.0,24.333333333333332,232.0,0.05603448275862069,0.9439655172413793
902720,99.0,33.0,1563.0,32.0,0.0,0.0,15.787878787878787,0.0,8.0,False,True,2320.0,93.0,45.0,11.0,51.55555555555556,2419.0,0.040926002480363786,0.9590739975196362
902742,0.0,,,,0.0,,,,,,,1173.0,65.0,30.0,6.0,39.1,1173.0,0.0,1.0
902744,0.0,,,,0.0,,,,,,,3149.0,81.0,32.0,6.0,98.40625,3149.0,0.0,1.0
902746,0.0,,,,0.0,,,,,,,2452.0,74.0,31.0,6.0,79.09677419354838,2452.0,0.0,1.0
902748,0.0,,,,0.0,,,,,,,2542.0,58.0,25.0,5.0,101.68,2542.0,0.0,1.0
902774,0.0,,,,0.0,,,,,,,1109.0,56.0,24.0,4.0,46.208333333333336,1109.0,0.0,1.0
902776,0.0,,,,0.0,,,,,,,1581.0,42.0,16.0,3.0,98.8125,1581.0,0.0,1.0
902778,0.0,,,,0.0,,,,,,,1300.0,48.0,23.0,5.0,56.52173913043478,1300.0,0.0,1.0
902782,0.0,,,,0.0,,,,,,,1302.0,61.0,26.0,5.0,50.07692307692308,1302.0,0.0,1.0
902906,48.0,39.0,828.0,39.0,0.0,0.0,17.25,0.0,13.0,False,True,0.0,,,,,48.0,1.0,0.0
902910,28.0,20.0,736.0,20.0,1.0,0.03571428571428571,26.285714285714285,0.0010799136069114472,8.0,False,False,0.0,,,,,28.0,1.0,0.0
903254,243.0,69.0,4134.0,69.0,0.0,0.0,17.012345679012345,0.0,13.0,False,True,1465.0,152.0,82.0,13.0,17.865853658536587,1708.0,0.14227166276346603,0.857728337236534
903292,42.0,8.0,589.0,8.0,0.0,0.0,14.023809523809524,0.0,3.0,False,True,301.0,12.0,8.0,3.0,37.625,343.0,0.12244897959183673,0.8775510204081632
903312,127.0,52.0,2229.0,49.0,2.0,0.015748031496062992,17.551181102362204,0.0021598272138228943,12.0,False,True,53.0,26.0,15.0,6.0,3.533333333333333,180.0,0.7055555555555556,0.29444444444444445
903318,281.0,57.0,2573.0,54.0,3.0,0.010676156583629894,9.15658362989324,0.0032397408207343412,11.0,False,True,1178.0,136.0,61.0,12.0,19.311475409836067,1459.0,0.1925976696367375,0.8074023303632625
903390,9.0,7.0,142.0,7.0,0.0,0.0,15.777777777777779,0.0,5.0,False,False,0.0,,,,,9.0,1.0,0.0
903512,28.0,17.0,1190.0,16.0,0.0,0.0,42.5,0.0,6.0,False,False,0.0,,,,,28.0,1.0,0.0
903974,10.0,2.0,167.0,2.0,0.0,0.0,16.7,0.0,1.0,False,False,0.0,,,,,10.0,1.0,0.0
903976,5.0,2.0,42.0,2.0,0.0,0.0,8.4,0.0,1.0,False,False,0.0,,,,,5.0,1.0,0.0
903978,4.0,1.0,38.0,1.0,0.0,0.0,9.5,0.0,1.0,False,False,6.0,3.0,2.0,2.0,3.0,10.0,0.4,0.6
904014,41.0,13.0,506.0,13.0,0.0,0.0,12.341463414634147,0.0,6.0,False,True,1249.0,55.0,28.0,11.0,44.607142857142854,1290.0,0.03178294573643411,0.9682170542635659
904016,50.0,26.0,926.0,24.0,2.0,0.04,18.52,0.0021598272138228943,10.0,False,True,4681.0,94.0,46.0,10.0,101.76086956521739,4731.0,0.01056859015007398,0.9894314098499261
904038,462.0,78.0,4107.0,76.0,2.0,0.004329004329004329,8.88961038961039,0.0021598272138228943,12.0,False,True,215.0,89.0,60.0,13.0,3.5833333333333335,677.0,0.6824224519940916,0.3175775480059084
904044,108.0,42.0,1968.0,41.0,1.0,0.009259259259259259,18.22222222222222,0.0010799136069114472,8.0,False,True,23.0,18.0,16.0,6.0,1.4375,131.0,0.8244274809160306,0.17557251908396945
904058,19.0,17.0,311.0,17.0,0.0,0.0,16.36842105263158,0.0,10.0,False,False,0.0,,,,,19.0,1.0,0.0
904200,7.0,6.0,146.0,6.0,0.0,0.0,20.857142857142858,0.0,3.0,False,False,10.0,5.0,4.0,2.0,2.5,17.0,0.4117647058823529,0.5882352941176471
904202,7.0,6.0,81.0,5.0,0.0,0.0,11.571428571428571,0.0,3.0,False,False,233.0,19.0,9.0,4.0,25.88888888888889,240.0,0.029166666666666667,0.9708333333333333
904204,5.0,4.0,161.0,4.0,0.0,0.0,32.2,0.0,3.0,False,False,54.0,20.0,16.0,6.0,3.375,59.0,0.0847457627118644,0.9152542372881356
904284,47.0,29.0,728.0,29.0,0.0,0.0,15.48936170212766,0.0,13.0,False,True,0.0,,,,,47.0,1.0,0.0
904344,4.0,2.0,55.0,1.0,3.0,0.75,13.75,0.0032397408207343412,1.0,True,False,5.0,1.0,1.0,1.0,5.0,9.0,0.4444444444444444,0.5555555555555556
904372,3.0,2.0,68.0,2.0,0.0,0.0,22.666666666666668,0.0,1.0,False,False,0.0,,,,,3.0,1.0,0.0
905082,2.0,1.0,34.0,1.0,0.0,0.0,17.0,0.0,1.0,False,False,0.0,,,,,2.0,1.0,0.0
905104,296.0,63.0,5111.0,57.0,8.0,0.02702702702702703,17.26689189189189,0.008639308855291577,13.0,False,True,187.0,79.0,47.0,12.0,3.978723404255319,483.0,0.6128364389233955,0.38716356107660455
905300,25.0,16.0,552.0,15.0,6.0,0.24,22.08,0.0064794816414686825,8.0,True,False,0.0,,,,,25.0,1.0,0.0
905308,0.0,,,,0.0,,,,,,,3.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0
905430,96.0,16.0,666.0,15.0,1.0,0.010416666666666666,6.9375,0.0010799136069114472,3.0,False,True,751.0,34.0,17.0,3.0,44.1764705882353,847.0,0.11334120425029516,0.8866587957497049
905432,12.0,6.0,64.0,5.0,0.0,0.0,5.333333333333333,0.0,2.0,False,False,726.0,24.0,12.0,5.0,60.5,738.0,0.016260162601626018,0.983739837398374
905470,0.0,,,,0.0,,,,,,,3.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0
905472,1.0,1.0,21.0,1.0,0.0,0.0,21.0,0.0,1.0,False,False,9.0,3.0,2.0,1.0,4.5,10.0,0.1,0.9
905478,1.0,1.0,36.0,1.0,0.0,0.0,36.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
905480,0.0,,,,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
905538,244.0,54.0,4294.0,52.0,2.0,0.00819672131147541,17.598360655737704,0.0021598272138228943,13.0,False,True,3169.0,191.0,57.0,13.0,55.59649122807018,3413.0,0.0714913565777908,0.9285086434222092
905542,117.0,50.0,2155.0,47.0,3.0,0.02564102564102564,18.418803418803417,0.0032397408207343412,12.0,False,True,1985.0,161.0,57.0,13.0,34.824561403508774,2102.0,0.05566127497621313,0.9443387250237869
905564,57.0,31.0,1409.0,29.0,1.0,0.017543859649122806,24.719298245614034,0.0010799136069114472,11.0,False,True,694.0,169.0,50.0,12.0,13.88,751.0,0.0758988015978695,0.9241011984021305
905566,44.0,23.0,715.0,23.0,1.0,0.022727272727272728,16.25,0.0010799136069114472,10.0,False,True,861.0,170.0,59.0,13.0,14.59322033898305,905.0,0.04861878453038674,0.9513812154696133
905570,0.0,,,,0.0,,,,,,,96.0,42.0,34.0,12.0,2.823529411764706,96.0,0.0,1.0
905574,4.0,3.0,42.0,3.0,0.0,0.0,10.5,0.0,3.0,False,False,428.0,107.0,46.0,13.0,9.304347826086957,432.0,0.009259259259259259,0.9907407407407407
905840,0.0,,,,0.0,,,,,,,7.0,6.0,6.0,4.0,1.1666666666666667,7.0,0.0,1.0
905842,2.0,2.0,231.0,2.0,0.0,0.0,115.5,0.0,2.0,False,False,1031.0,117.0,60.0,11.0,17.183333333333334,1033.0,0.001936108422071636,0.9980638915779284
905844,13.0,12.0,163.0,12.0,0.0,0.0,12.538461538461538,0.0,7.0,False,False,1032.0,110.0,57.0,11.0,18.105263157894736,1045.0,0.012440191387559809,0.9875598086124402
905862,102.0,37.0,1165.0,34.0,15.0,0.14705882352941177,11.42156862745098,0.016198704103671708,11.0,True,True,1.0,1.0,1.0,1.0,1.0,103.0,0.9902912621359223,0.009708737864077669
905870,143.0,31.0,1691.0,31.0,0.0,0.0,11.825174825174825,0.0,6.0,False,True,559.0,43.0,24.0,6.0,23.291666666666668,702.0,0.2037037037037037,0.7962962962962963
905930,70.0,33.0,440.0,33.0,0.0,0.0,6.285714285714286,0.0,11.0,False,True,337.0,82.0,46.0,12.0,7.326086956521739,407.0,0.171990171990172,0.828009828009828
905932,36.0,25.0,288.0,25.0,0.0,0.0,8.0,0.0,10.0,False,True,334.0,88.0,47.0,12.0,7.1063829787234045,370.0,0.0972972972972973,0.9027027027027027
905934,1.0,1.0,9.0,1.0,0.0,0.0,9.0,0.0,1.0,False,False,20.0,14.0,12.0,10.0,1.6666666666666667,21.0,0.047619047619047616,0.9523809523809523
906070,324.0,15.0,13347.0,13.0,2.0,0.006172839506172839,41.19444444444444,0.0021598272138228943,5.0,False,True,71.0,22.0,15.0,6.0,4.733333333333333,395.0,0.8202531645569621,0.17974683544303796
906076,24.0,2.0,1223.0,2.0,0.0,0.0,50.958333333333336,0.0,1.0,False,False,1.0,1.0,1.0,1.0,1.0,25.0,0.96,0.04
906294,308.0,50.0,1455.0,48.0,1.0,0.003246753246753247,4.724025974025974,0.0010799136069114472,11.0,False,True,290.0,120.0,48.0,11.0,6.041666666666667,598.0,0.5150501672240803,0.48494983277591974
906296,4.0,2.0,65.0,2.0,0.0,0.0,16.25,0.0,1.0,False,False,197.0,84.0,50.0,12.0,3.94,201.0,0.01990049751243781,0.9800995024875622
906392,18.0,7.0,249.0,5.0,7.0,0.3888888888888889,13.833333333333334,0.00755939524838013,2.0,True,False,53.0,23.0,20.0,11.0,2.65,71.0,0.2535211267605634,0.7464788732394366
906394,30.0,19.0,858.0,19.0,0.0,0.0,28.6,0.0,7.0,False,True,520.0,104.0,36.0,8.0,14.444444444444445,550.0,0.05454545454545454,0.9454545454545454
906396,124.0,34.0,3777.0,30.0,3.0,0.024193548387096774,30.45967741935484,0.0032397408207343412,9.0,False,True,415.0,92.0,37.0,10.0,11.216216216216216,539.0,0.2300556586270872,0.7699443413729128
906398,64.0,28.0,1587.0,28.0,0.0,0.0,24.796875,0.0,9.0,False,True,40.0,28.0,21.0,9.0,1.9047619047619047,104.0,0.6153846153846154,0.38461538461538464
906400,130.0,40.0,3752.0,36.0,3.0,0.023076923076923078,28.861538461538462,0.0032397408207343412,8.0,False,True,426.0,112.0,39.0,9.0,10.923076923076923,556.0,0.23381294964028776,0.7661870503597122
906402,7.0,6.0,324.0,6.0,0.0,0.0,46.285714285714285,0.0,5.0,False,False,17.0,11.0,8.0,6.0,2.125,24.0,0.2916666666666667,0.7083333333333334
906404,501.0,43.0,13559.0,37.0,6.0,0.011976047904191617,27.063872255489024,0.0064794816414686825,9.0,False,True,613.0,111.0,36.0,9.0,17.02777777777778,1114.0,0.4497307001795332,0.5502692998204668
906406,715.0,46.0,19143.0,42.0,3.0,0.004195804195804196,26.773426573426573,0.0032397408207343412,9.0,False,True,1136.0,157.0,42.0,9.0,27.047619047619047,1851.0,0.38627768773635873,0.6137223122636413
906408,241.0,28.0,6912.0,24.0,4.0,0.016597510373443983,28.680497925311204,0.004319654427645789,6.0,False,True,87.0,33.0,19.0,5.0,4.578947368421052,328.0,0.7347560975609756,0.2652439024390244
906410,232.0,34.0,6035.0,29.0,7.0,0.03017241379310345,26.012931034482758,0.00755939524838013,7.0,False,True,19.0,13.0,10.0,5.0,1.9,251.0,0.9243027888446215,0.07569721115537849
906412,26.0,15.0,400.0,13.0,7.0,0.2692307692307692,15.384615384615385,0.00755939524838013,6.0,True,False,315.0,75.0,29.0,8.0,10.862068965517242,341.0,0.07624633431085044,0.9237536656891495
906416,5.0,5.0,83.0,5.0,0.0,0.0,16.6,0.0,2.0,False,False,77.0,31.0,18.0,4.0,4.277777777777778,82.0,0.06097560975609756,0.9390243902439024
906418,4.0,3.0,60.0,3.0,0.0,0.0,15.0,0.0,1.0,False,False,4.0,3.0,2.0,1.0,2.0,8.0,0.5,0.5
906420,5.0,5.0,55.0,5.0,0.0,0.0,11.0,0.0,3.0,False,False,29.0,10.0,6.0,4.0,4.833333333333333,34.0,0.14705882352941177,0.8529411764705882
906680,195.0,57.0,7227.0,52.0,2.0,0.010256410256410256,37.06153846153846,0.0021598272138228943,10.0,False,True,160.0,65.0,38.0,12.0,4.2105263157894735,355.0,0.5492957746478874,0.4507042253521127
906866,0.0,,,,0.0,,,,,,,655.0,29.0,15.0,4.0,43.666666666666664,655.0,0.0,1.0
907174,9.0,8.0,557.0,8.0,0.0,0.0,61.888888888888886,0.0,7.0,False,False,2524.0,107.0,51.0,12.0,49.490196078431374,2533.0,0.0035530990919857876,0.9964469009080142
907178,3.0,2.0,72.0,2.0,0.0,0.0,24.0,0.0,1.0,False,False,174.0,62.0,35.0,12.0,4.9714285714285715,177.0,0.01694915254237288,0.9830508474576272
907180,0.0,,,,0.0,,,,,,,74.0,30.0,20.0,10.0,3.7,74.0,0.0,1.0
907182,65.0,34.0,714.0,33.0,0.0,0.0,10.984615384615385,0.0,12.0,False,True,230.0,75.0,48.0,12.0,4.791666666666667,295.0,0.22033898305084745,0.7796610169491526
907224,48.0,22.0,1150.0,22.0,0.0,0.0,23.958333333333332,0.0,10.0,False,True,299.0,124.0,55.0,12.0,5.4363636363636365,347.0,0.138328530259366,0.861671469740634
907440,6.0,6.0,143.0,6.0,0.0,0.0,23.833333333333332,0.0,5.0,False,False,167.0,77.0,46.0,12.0,3.630434782608696,173.0,0.03468208092485549,0.9653179190751445
907442,0.0,,,,0.0,,,,,,,89.0,47.0,32.0,12.0,2.78125,89.0,0.0,1.0
907502,242.0,60.0,4855.0,58.0,2.0,0.008264462809917356,20.06198347107438,0.0021598272138228943,9.0,False,True,0.0,,,,,242.0,1.0,0.0
907504,5.0,4.0,109.0,4.0,0.0,0.0,21.8,0.0,2.0,False,False,25.0,9.0,7.0,6.0,3.5714285714285716,30.0,0.16666666666666666,0.8333333333333334
907618,1.0,1.0,35.0,1.0,0.0,0.0,35.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
907952,51.0,36.0,1047.0,34.0,2.0,0.0392156862745098,20.529411764705884,0.0021598272138228943,11.0,False,True,179.0,73.0,56.0,12.0,3.1964285714285716,230.0,0.2217391304347826,0.7782608695652173
907964,17.0,12.0,274.0,12.0,0.0,0.0,16.11764705882353,0.0,7.0,False,False,60.0,28.0,19.0,7.0,3.1578947368421053,77.0,0.22077922077922077,0.7792207792207793
907970,16.0,14.0,283.0,14.0,0.0,0.0,17.6875,0.0,8.0,False,False,166.0,71.0,48.0,12.0,3.4583333333333335,182.0,0.08791208791208792,0.9120879120879121
907972,5.0,4.0,57.0,4.0,0.0,0.0,11.4,0.0,2.0,False,False,8.0,5.0,4.0,4.0,2.0,13.0,0.38461538461538464,0.6153846153846154
907974,3.0,3.0,29.0,3.0,0.0,0.0,9.666666666666666,0.0,3.0,False,False,0.0,,,,,3.0,1.0,0.0
907982,66.0,35.0,1428.0,34.0,1.0,0.015151515151515152,21.636363636363637,0.0010799136069114472,11.0,False,True,87.0,48.0,38.0,11.0,2.289473684210526,153.0,0.43137254901960786,0.5686274509803921
907986,1.0,1.0,20.0,1.0,0.0,0.0,20.0,0.0,1.0,False,False,447.0,73.0,43.0,11.0,10.395348837209303,448.0,0.002232142857142857,0.9977678571428571
907994,39.0,27.0,722.0,27.0,0.0,0.0,18.512820512820515,0.0,12.0,False,True,104.0,52.0,36.0,12.0,2.888888888888889,143.0,0.2727272727272727,0.7272727272727273
907998,0.0,,,,0.0,,,,,,,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0
908002,6.0,4.0,99.0,4.0,0.0,0.0,16.5,0.0,4.0,False,False,16.0,10.0,7.0,4.0,2.2857142857142856,22.0,0.2727272727272727,0.7272727272727273
908078,42.0,29.0,694.0,29.0,0.0,0.0,16.523809523809526,0.0,12.0,False,True,56.0,17.0,14.0,9.0,4.0,98.0,0.42857142857142855,0.5714285714285714
908080,5.0,4.0,70.0,4.0,0.0,0.0,14.0,0.0,2.0,False,False,1.0,1.0,1.0,1.0,1.0,6.0,0.8333333333333334,0.16666666666666666
908082,27.0,18.0,279.0,17.0,0.0,0.0,10.333333333333334,0.0,9.0,False,False,20.0,11.0,10.0,7.0,2.0,47.0,0.574468085106383,0.425531914893617
908098,6.0,3.0,158.0,3.0,0.0,0.0,26.333333333333332,0.0,2.0,False,False,0.0,,,,,6.0,1.0,0.0
908130,3.0,3.0,85.0,3.0,0.0,0.0,28.333333333333332,0.0,3.0,False,False,0.0,,,,,3.0,1.0,0.0
908152,13.0,9.0,522.0,9.0,0.0,0.0,40.15384615384615,0.0,3.0,False,False,0.0,,,,,13.0,1.0,0.0
908162,3.0,2.0,159.0,2.0,0.0,0.0,53.0,0.0,2.0,False,False,0.0,,,,,3.0,1.0,0.0
908180,1.0,1.0,15.0,1.0,0.0,0.0,15.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
908300,3.0,2.0,169.0,1.0,0.0,0.0,56.333333333333336,0.0,1.0,False,False,0.0,,,,,3.0,1.0,0.0
908640,0.0,,,,0.0,,,,,,,14239.0,43.0,19.0,6.0,749.421052631579,14239.0,0.0,1.0
908718,0.0,,,,0.0,,,,,,,3.0,3.0,1.0,1.0,3.0,3.0,0.0,1.0
908834,23.0,4.0,781.0,4.0,0.0,0.0,33.95652173913044,0.0,1.0,False,False,1.0,1.0,1.0,1.0,1.0,24.0,0.9583333333333334,0.041666666666666664
908958,952.0,94.0,26062.0,78.0,3.0,0.0031512605042016808,27.376050420168067,0.0032397408207343412,12.0,False,True,107.0,49.0,34.0,11.0,3.1470588235294117,1059.0,0.898961284230406,0.10103871576959396
908960,695.0,108.0,16264.0,77.0,14.0,0.02014388489208633,23.401438848920865,0.01511879049676026,12.0,False,True,113.0,51.0,37.0,10.0,3.054054054054054,808.0,0.8601485148514851,0.13985148514851486
908984,0.0,,,,0.0,,,,,,,8.0,2.0,1.0,1.0,8.0,8.0,0.0,1.0
909134,197.0,65.0,6939.0,63.0,1.0,0.005076142131979695,35.223350253807105,0.0010799136069114472,12.0,False,True,5.0,5.0,5.0,3.0,1.0,202.0,0.9752475247524752,0.024752475247524754
909308,0.0,,,,0.0,,,,,,,15.0,3.0,3.0,2.0,5.0,15.0,0.0,1.0
909392,5.0,5.0,130.0,5.0,0.0,0.0,26.0,0.0,4.0,False,False,0.0,,,,,5.0,1.0,0.0
909452,0.0,,,,0.0,,,,,,,8.0,1.0,1.0,1.0,8.0,8.0,0.0,1.0
909502,0.0,,,,0.0,,,,,,,786.0,36.0,18.0,6.0,43.666666666666664,786.0,0.0,1.0
909624,3.0,2.0,101.0,1.0,0.0,0.0,33.666666666666664,0.0,1.0,False,False,0.0,,,,,3.0,1.0,0.0
909768,14.0,14.0,588.0,14.0,0.0,0.0,42.0,0.0,9.0,False,False,0.0,,,,,14.0,1.0,0.0
909892,4.0,3.0,42.0,3.0,0.0,0.0,10.5,0.0,2.0,False,False,4.0,2.0,1.0,1.0,4.0,8.0,0.5,0.5
909894,1.0,1.0,13.0,1.0,0.0,0.0,13.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
909896,1.0,1.0,9.0,1.0,0.0,0.0,9.0,0.0,1.0,False,False,0.0,,,,,1.0,1.0,0.0
909910,0.0,,,,0.0,,,,,,,318.0,116.0,49.0,12.0,6.489795918367347,318.0,0.0,1.0
910018,123.0,50.0,2912.0,47.0,0.0,0.0,23.67479674796748,0.0,12.0,False,True,0.0,,,,,123.0,1.0,0.0
910038,2.0,2.0,30.0,2.0,0.0,0.0,15.0,0.0,2.0,False,False,0.0,,,,,2.0,1.0,0.0
910044,19.0,10.0,282.0,10.0,0.0,0.0,14.842105263157896,0.0,6.0,False,False,0.0,,,,,19.0,1.0,0.0
910224,11.0,8.0,153.0,8.0,0.0,0.0,13.909090909090908,0.0,6.0,False,False,0.0,,,,,11.0,1.0,0.0
910226,8.0,8.0,132.0,8.0,2.0,0.25,16.5,0.0021598272138228943,5.0,True,False,0.0,,,,,8.0,1.0,0.0
910516,32.0,22.0,701.0,22.0,0.0,0.0,21.90625,0.0,10.0,False,True,0.0,,,,,32.0,1.0,0.0
910520,0.0,,,,0.0,,,,,,,198.0,50.0,32.0,10.0,6.1875,198.0,0.0,1.0
910524,0.0,,,,0.0,,,,,,,85.0,10.0,5.0,2.0,17.0,85.0,0.0,1.0
910530,0.0,,,,0.0,,,,,,,1061.0,28.0,14.0,5.0,75.78571428571429,1061.0,0.0,1.0
910532,0.0,,,,0.0,,,,,,,151.0,17.0,11.0,6.0,13.727272727272727,151.0,0.0,1.0
910540,154.0,58.0,3210.0,56.0,1.0,0.006493506493506494,20.844155844155843,0.0010799136069114472,11.0,False,True,0.0,,,,,154.0,1.0,0.0
